城市id,城市名称,城市名称英文,市级名称,市级名称英文,省级名称,省级名称英文,国家名称,国家名称英文,经度,纬度,cityType
1300,芦溪县,Luxi County,萍乡市,"Pingxiang, Jiangxi",江西省,Jiangxi,中国,China,114.0288912,27.63312892,0
1303,湘东区,Xiangdong District,萍乡市,"Pingxiang, Jiangxi",江西省,Jiangxi,中国,China,118.9595083,28.97982778,0
1304,安源区,Anyuan District,萍乡市,"Pingxiang, Jiangxi",江西省,Jiangxi,中国,China,113.8707306,27.61520278,0
1306,九江市,Jiujiang,九江市,Jiujiang,江西省,Jiangxi,中国,China,115.89149,29.610123,0
1307,武宁县,Wuning County,九江市,Jiujiang,江西省,Jiangxi,中国,China,115.1013,29.262537,0
1308,修水县,Xiushui County,九江市,Jiujiang,江西省,Jiangxi,中国,China,114.55963,29.038708,0
1309,永修县,Yongxiu County,九江市,Jiujiang,江西省,Jiangxi,中国,China,115.80976,29.04734,0
1310,德安县,Dean County,九江市,Jiujiang,江西省,Jiangxi,中国,China,115.74503,29.330564,0
1311,庐山市,Lushan,九江市,Jiujiang,江西省,Jiangxi,中国,China,116.04112,29.453485,0
1312,都昌县,Duchang County,九江市,Jiujiang,江西省,Jiangxi,中国,China,116.18919,29.272564,0
1313,湖口县,Hukou County,九江市,Jiujiang,江西省,Jiangxi,中国,China,116.21802,29.734993,0
1314,彭泽县,Pengze County,九江市,Jiujiang,江西省,Jiangxi,中国,China,116.55122,29.896095,0
1315,濂溪区,Lianxi District,九江市,Jiujiang,江西省,Jiangxi,中国,China,115.87977,29.61717892,0
1316,瑞昌市,Ruichang,九江市,Jiujiang,江西省,Jiangxi,中国,China,115.681504,29.68518928,0
1318,新余市,Xinyu,新余市,Xinyu,江西省,Jiangxi,中国,China,114.92938,27.806547,0
1319,分宜县,Fenyi County,新余市,Xinyu,江西省,Jiangxi,中国,China,114.67572,27.816051,0
1321,鹰潭市,Yingtan,鹰潭市,Yingtan,江西省,Jiangxi,中国,China,117.03028,28.245586,0
1322,贵溪市,Guixi,鹰潭市,Yingtan,江西省,Jiangxi,中国,China,117.20227,28.287901,0
1323,余江区,Yujiang District,鹰潭市,Yingtan,江西省,Jiangxi,中国,China,116.80988,28.20277,0
1325,赣州市,Ganzhou,赣州市,Ganzhou,江西省,Jiangxi,中国,China,114.93368,25.852882,0
1326,瑞金市,Ruijin,赣州市,Ganzhou,江西省,Jiangxi,中国,China,116.02468,25.872566,0
1327,南康区,Nankang District,赣州市,Ganzhou,江西省,Jiangxi,中国,China,114.74516,25.658571,0
1328,赣县区,Ganxian District,赣州市,Ganzhou,江西省,Jiangxi,中国,China,115.00167,25.859724,0
1329,信丰县,"Xinfeng County, Ganzhou",赣州市,Ganzhou,江西省,Jiangxi,中国,China,114.93108,25.378399,0
1330,大余县,Dayu County,赣州市,Ganzhou,江西省,Jiangxi,中国,China,114.35057,25.399954,0
1331,上犹县,Shangyou County,赣州市,Ganzhou,江西省,Jiangxi,中国,China,114.53175,25.796444,0
1332,崇义县,Chongyi County,赣州市,Ganzhou,江西省,Jiangxi,中国,China,114.30186,25.69359,0
1333,安远县,Anyuan County,赣州市,Ganzhou,江西省,Jiangxi,中国,China,115.39172,25.138239,0
1334,龙南市,Longnan City,赣州市,Ganzhou,江西省,Jiangxi,中国,China,114.78477,24.899044,0
1335,定南县,Dingnan County,赣州市,Ganzhou,江西省,Jiangxi,中国,China,115.017,24.771282,0
1336,全南县,Quannan County,赣州市,Ganzhou,江西省,Jiangxi,中国,China,114.52396,24.74378,0
1337,宁都县,Ningdu County,赣州市,Ganzhou,江西省,Jiangxi,中国,China,116.0101,26.466515,0
1338,于都县,Yudu County,赣州市,Ganzhou,江西省,Jiangxi,中国,China,115.40936,25.954086,0
1339,兴国县,Xingguo County,赣州市,Ganzhou,江西省,Jiangxi,中国,China,115.34277,26.321701,0
1340,会昌县,Huichang County,赣州市,Ganzhou,江西省,Jiangxi,中国,China,115.78302,25.58433,0
1341,寻乌县,Xunwu County,赣州市,Ganzhou,江西省,Jiangxi,中国,China,115.63363,24.946922,0
1342,石城县,Shicheng County,赣州市,Ganzhou,江西省,Jiangxi,中国,China,116.33894,26.328182,0
1346,吉安市,Ji'an,吉安市,Ji'an,江西省,Jiangxi,中国,China,114.90095,27.041361,0
1347,吉水县,Jishui County,吉安市,Ji'an,江西省,Jiangxi,中国,China,115.13225,27.214367,0
1348,峡江县,Xiajiang County,吉安市,Ji'an,江西省,Jiangxi,中国,China,115.14728,27.553688,0
1349,新干县,Xingan County,吉安市,Ji'an,江西省,Jiangxi,中国,China,115.39381,27.759735,0
1350,永丰县,Yongfeng County,吉安市,Ji'an,江西省,Jiangxi,中国,China,115.43272,27.322115,0
1351,遂川县,Suichuan County,吉安市,Ji'an,江西省,Jiangxi,中国,China,114.50566,26.327883,0
1352,泰和县,"Taihe County, Ji'an",吉安市,Ji'an,江西省,Jiangxi,中国,China,114.89487,26.792103,0
1353,万安县,Wanan County,吉安市,Ji'an,江西省,Jiangxi,中国,China,114.77968,26.461771,0
1354,安福县,Anfu County,吉安市,Ji'an,江西省,Jiangxi,中国,China,114.60845,27.382462,0
1355,永新县,Yongxin County,吉安市,Ji'an,江西省,Jiangxi,中国,China,114.23687,26.945564,0
1356,宁冈,Ninggang,吉安市,Ji'an,江西省,Jiangxi,中国,China,114.6166667,27.2,0
1357,井冈山市,Jinggangshan,吉安市,Ji'an,江西省,Jiangxi,中国,China,114.289228,26.75154794,0
1358,吉安县,Jianxian,吉安市,Ji'an,江西省,Jiangxi,中国,China,114.9,27.05,0
1360,宜春市,"Yichun, Jiangxi",宜春市,"Yichun, Jiangxi",江西省,Jiangxi,中国,China,114.3716018,27.79285696,0
1361,丰城市,"Fengcheng, Jiangxi",宜春市,"Yichun, Jiangxi",江西省,Jiangxi,中国,China,115.78578,28.197754,0
1362,樟树市,Zhangshu,宜春市,"Yichun, Jiangxi",江西省,Jiangxi,中国,China,115.5396,28.064373,0
1363,高安市,Gaoan,宜春市,"Yichun, Jiangxi",江西省,Jiangxi,中国,China,115.37228,28.425598,0
1364,奉新县,Fengxin County,宜春市,"Yichun, Jiangxi",江西省,Jiangxi,中国,China,115.37715,28.70723,0
1365,万载县,Wanzai County,宜春市,"Yichun, Jiangxi",江西省,Jiangxi,中国,China,114.44938,28.111526,0
1366,上高县,Shanggao County,宜春市,"Yichun, Jiangxi",江西省,Jiangxi,中国,China,114.92675,28.241369,0
1367,宜丰县,Yifeng County,宜春市,"Yichun, Jiangxi",江西省,Jiangxi,中国,China,114.7789,28.393312,0
1368,靖安县,Jingan County,宜春市,"Yichun, Jiangxi",江西省,Jiangxi,中国,China,115.35664,28.861025,0
1369,铜鼓县,Tonggu County,宜春市,"Yichun, Jiangxi",江西省,Jiangxi,中国,China,114.35611,28.520634,0
1372,南城县,Nancheng County,抚州市,Fuzhou,江西省,Jiangxi,中国,China,116.62745,27.559717,0
1373,黎川县,Lichuan County,抚州市,Fuzhou,江西省,Jiangxi,中国,China,116.91423,27.296833,0
1374,南丰县,Nanfeng County,抚州市,Fuzhou,江西省,Jiangxi,中国,China,116.52993,27.214306,0
1375,崇仁县,Chongren County,抚州市,Fuzhou,江西省,Jiangxi,中国,China,116.06158,27.75564,0
1376,乐安县,Lean County,抚州市,Fuzhou,江西省,Jiangxi,中国,China,115.83178,27.426289,0
1377,宜黄县,Yihuang County,抚州市,Fuzhou,江西省,Jiangxi,中国,China,116.21018,27.546391,0
1378,金溪县,Jinxi County,抚州市,Fuzhou,江西省,Jiangxi,中国,China,116.77626,27.910084,0
1379,资溪县,Zixi County,抚州市,Fuzhou,江西省,Jiangxi,中国,China,117.06306,27.702961,0
1380,东乡区,DongCounty,抚州市,Fuzhou,江西省,Jiangxi,中国,China,116.6061,28.232292,0
1381,广昌县,Guangchang County,抚州市,Fuzhou,江西省,Jiangxi,中国,China,116.31657,26.836372,0
1382,抚州市,Fuzhou,抚州市,Fuzhou,江西省,Jiangxi,中国,China,116.6166667,28,0
1384,上饶市,Shangrao,上饶市,Shangrao,江西省,Jiangxi,中国,China,117.9634,28.453266,0
1385,德兴市,Dexing,上饶市,Shangrao,江西省,Jiangxi,中国,China,117.58012,28.953411,0
1386,广信区,GuangxinDistrict,上饶市,Shangrao,江西省,Jiangxi,中国,China,117.90309,28.426693,0
1387,广丰区,Guangfeng District,上饶市,Shangrao,江西省,Jiangxi,中国,China,118.19136,28.438469,0
1388,玉山县,Yushan County,上饶市,Shangrao,江西省,Jiangxi,中国,China,118.24018,28.679602,0
1389,铅山县,"Yanshan County, Shangrao",上饶市,Shangrao,江西省,Jiangxi,中国,China,117.70587,28.307835,0
1390,横峰县,Hengfeng County,上饶市,Shangrao,江西省,Jiangxi,中国,China,117.60305,28.423759,0
1391,弋阳县,"Yiyang County, Shangrao",上饶市,Shangrao,江西省,Jiangxi,中国,China,117.42131,28.401876,0
1392,余干县,Yugan County,上饶市,Shangrao,江西省,Jiangxi,中国,China,116.68195,28.691545,0
1393,波阳,Poyang,上饶市,Shangrao,江西省,Jiangxi,中国,China,116.66383,28.994167,0
1394,万年县,Wannian County,上饶市,Shangrao,江西省,Jiangxi,中国,China,117.06884,28.69187,0
1395,婺源县,"Wuyuan County, Shangrao",上饶市,Shangrao,江西省,Jiangxi,中国,China,117.84459,29.244728,0
1396,鄱阳县,Poyang County,上饶市,Shangrao,江西省,Jiangxi,中国,China,116.699746,29.02306326,0
1399,济南市,Jinan,济南市,Jinan,山东省,Shandong,中国,China,116.9671014,36.65554103,0
1400,长清区,Changqing District,济南市,Jinan,山东省,Shandong,中国,China,116.7319092,36.54851755,0
1401,章丘区,Zhangqiu District,济南市,Jinan,山东省,Shandong,中国,China,117.52358,36.713188,0
1402,平阴县,Pingyin County,济南市,Jinan,山东省,Shandong,中国,China,116.4374763,36.28219307,0
1403,济阳区,jiyangqu,济南市,Jinan,山东省,Shandong,中国,China,117.21142,36.972935,0
1404,商河县,ShangheCounty,济南市,Jinan,山东省,Shandong,中国,China,117.1433968,37.30317016,0
1405,天桥区,Tianqiao District,济南市,Jinan,山东省,Shandong,中国,China,116.9874917,36.67801667,0
1407,青岛市,Qingdao,青岛市,Qingdao,山东省,Shandong,中国,China,120.3429589,36.08764486,0
1408,胶州市,Jiaozhou,青岛市,Qingdao,山东省,Shandong,中国,China,120.0078009,36.28266608,0
1409,即墨区,Jimo,青岛市,Qingdao,山东省,Shandong,中国,China,120.4622178,36.38416247,0
1410,平度市,Pingdu,青岛市,Qingdao,山东省,Shandong,中国,China,119.9384046,36.78227204,0
1411,胶南市（现黄岛区）,Jiaonan,青岛市,Qingdao,山东省,Shandong,中国,China,119.97691,35.876053,0
1412,莱西市,Laixi,青岛市,Qingdao,山东省,Shandong,中国,China,120.5110549,36.84960693,0
1413,崂山区,Laoshan District,青岛市,Qingdao,山东省,Shandong,中国,China,120.7,36.28333333,0
1415,淄博市,Zibo,淄博市,Zibo,山东省,Shandong,中国,China,118.0538309,36.79769829,0
1416,周村区,Zhoucun District,淄博市,Zibo,山东省,Shandong,中国,China,117.8348258,36.81924619,0
1417,博山区,Boshan District,淄博市,Zibo,山东省,Shandong,中国,China,117.8555769,36.48107325,0
1418,淄川区,Zichuan District,淄博市,Zibo,山东省,Shandong,中国,China,117.9561372,36.63892821,0
1420,桓台县,Huantai County,淄博市,Zibo,山东省,Shandong,中国,China,118.0950877,36.97079633,0
1421,高青县,Gaoqing County,淄博市,Zibo,山东省,Shandong,中国,China,117.8164304,37.16544149,0
1422,沂源县,Yiyuan County,淄博市,Zibo,山东省,Shandong,中国,China,118.16246,36.185055,0
1423,临淄区,Linzi District,淄博市,Zibo,山东省,Shandong,中国,China,118.309118,36.83189632,0
1425,枣庄市,Zaozhuang,枣庄市,Zaozhuang,山东省,Shandong,中国,China,117.5526037,34.86699242,0
1426,薛城区,Xuecheng District,枣庄市,Zaozhuang,山东省,Shandong,中国,China,117.2679253,34.79691413,0
1427,峄城区,"Yicheng District, Zaozhuang",枣庄市,Zaozhuang,山东省,Shandong,中国,China,117.5756495,34.76235271,0
1429,台儿庄区,Taierzhuang District,枣庄市,Zaozhuang,山东省,Shandong,中国,China,117.7421518,34.55037089,0
1430,滕州市,Tengzhou,枣庄市,Zaozhuang,山东省,Shandong,中国,China,117.1529574,35.07980601,0
1433,东营市,Dongying,东营市,Dongying,山东省,Shandong,中国,China,118.4728633,37.45548437,0
1434,利津县,Lijin County,东营市,Dongying,山东省,Shandong,中国,China,118.2441159,37.49599387,0
1435,垦利区,Kenli District,东营市,Dongying,山东省,Shandong,中国,China,118.53972,37.590141,0
1436,广饶县,Guangrao County,东营市,Dongying,山东省,Shandong,中国,China,118.39982,37.04586185,0
1437,河口区,Estuary District,东营市,Dongying,山东省,Shandong,中国,China,118.5255778,37.88613889,0
1439,烟台市,Yantai,烟台市,Yantai,山东省,Shandong,中国,China,121.3602992,37.5452831,0
1441,福山区,Fushan District,烟台市,Yantai,山东省,Shandong,中国,China,121.248468,37.49372028,0
1442,牟平区,Muping District,烟台市,Yantai,山东省,Shandong,中国,China,121.5903116,37.37968356,0
1443,龙口市,Longkou,烟台市,Yantai,山东省,Shandong,中国,China,120.3403458,37.64760497,0
1444,莱阳市,Laiyang,烟台市,Yantai,山东省,Shandong,中国,China,120.7062146,36.96818629,0
1445,莱州市,Laizhou,烟台市,Yantai,山东省,Shandong,中国,China,119.9422985,37.16815684,0
1446,蓬莱区,Penglai,烟台市,Yantai,山东省,Shandong,中国,China,120.7539048,37.80085893,0
1447,招远市,"Zhaoyuan, Yantai",烟台市,Yantai,山东省,Shandong,中国,China,120.4053875,37.3535657,0
1448,栖霞市,Qixia,烟台市,Yantai,山东省,Shandong,中国,China,120.8423641,37.29291813,0
1449,海阳市,Haiyang,烟台市,Yantai,山东省,Shandong,中国,China,121.1697947,36.77208025,0
1450,长岛县,Changdao County,烟台市,Yantai,山东省,Shandong,中国,China,120.736975,37.92023302,0
1452,潍坊市,Weifang,潍坊市,Weifang,山东省,Shandong,中国,China,119.0944851,36.70718706,0
1454,青州市,Qingzhou,潍坊市,Weifang,山东省,Shandong,中国,China,118.47827,36.687916,0
1455,诸城市,Zhucheng,潍坊市,Weifang,山东省,Shandong,中国,China,119.40398,35.993355,0
1456,寿光市,Shouguang,潍坊市,Weifang,山东省,Shandong,中国,China,118.73851,36.879799,0
1457,安丘市,Anqiu,潍坊市,Weifang,山东省,Shandong,中国,China,119.1958907,36.42687619,0
1458,高密市,Gaomi,潍坊市,Weifang,山东省,Shandong,中国,China,119.7528161,36.38485748,0
1459,昌邑市,Changyi,潍坊市,Weifang,山东省,Shandong,中国,China,119.3941923,36.85664192,0
1460,昌乐县,Changle County,潍坊市,Weifang,山东省,Shandong,中国,China,118.8132024,36.70495979,0
1461,临朐县,Linqu County,潍坊市,Weifang,山东省,Shandong,中国,China,118.5286063,36.51009504,0
1463,威海市,Weihai,威海市,Weihai,山东省,Shandong,中国,China,122.1149929,37.49800871,0
1464,文登区,Wendeng District,威海市,Weihai,山东省,Shandong,中国,China,122.0487382,37.18752997,0
1465,乳山市,Rushan,威海市,Weihai,山东省,Shandong,中国,China,121.51398,36.907784,0
1466,荣成市,Rongcheng,威海市,Weihai,山东省,Shandong,中国,China,122.40815,37.164955,0
1467,石岛管理区,Shidao Management District,威海市,Weihai,山东省,Shandong,中国,China,122.428769,36.89134834,0
1468,成山头风景区（成山镇）,Chengshantou Scenic Area (Chengshan Town),威海市,Weihai,山东省,Shandong,中国,China,122.6968219,37.41475769,1
1470,济宁市,Jining,济宁市,Jining,山东省,Shandong,中国,China,116.5804407,35.40282075,0
1471,曲阜市,Qufu,济宁市,Jining,山东省,Shandong,中国,China,116.9788337,35.59108522,0
1472,兖州区,Yanzhou District,济宁市,Jining,山东省,Shandong,中国,China,116.8198274,35.55104605,0
1473,邹城市,Zoucheng,济宁市,Jining,山东省,Shandong,中国,China,116.9463289,35.39863631,0
1474,鱼台县,Yutai County,济宁市,Jining,山东省,Shandong,中国,China,116.6497,34.998501,0
1475,金乡县,Jinxiang County,济宁市,Jining,山东省,Shandong,中国,China,116.3042869,35.06771141,0
1476,嘉祥县,Jiaxiang County,济宁市,Jining,山东省,Shandong,中国,China,116.3291974,35.39822153,0
1477,微山县,Weishan County,济宁市,Jining,山东省,Shandong,中国,China,117.1120156,34.79813785,0
1478,汶上县,Wenshang County,济宁市,Jining,山东省,Shandong,中国,China,116.4820081,35.72509794,0
1479,泗水县,Sishui County,济宁市,Jining,山东省,Shandong,中国,China,117.2656214,35.65648783,0
1480,梁山县,Liangshan County,济宁市,Jining,山东省,Shandong,中国,China,116.106537,35.78654283,0
1482,泰安市,Taian,泰安市,Taian,山东省,Shandong,中国,China,117.1285111,36.18268983,0
1483,新泰市,Xintai,泰安市,Taian,山东省,Shandong,中国,China,117.759441,35.89840627,0
1484,肥城市,Feicheng,泰安市,Taian,山东省,Shandong,中国,China,116.7634558,36.23808002,0
1485,宁阳县,Ningyang County,泰安市,Taian,山东省,Shandong,中国,China,116.7870835,35.7561627,0
1486,东平县,Dongping County,泰安市,Taian,山东省,Shandong,中国,China,116.2995834,35.90885936,0
1489,日照市,Rizhao,日照市,Rizhao,山东省,Shandong,中国,China,119.4466267,35.4194863,0
1490,五莲县,Wulian County,日照市,Rizhao,山东省,Shandong,中国,China,119.1938002,35.74950663,0
1491,莒县,Ju County,日照市,Rizhao,山东省,Shandong,中国,China,118.8248019,35.57760852,0
1493,莱芜区,Laiwu,济南市,Jinan,山东省,Shandong,中国,China,117.6652587,36.19048497,0
1495,临沂市,Linyi,临沂市,Linyi,山东省,Shandong,中国,China,118.3357393,35.05703269,0
1496,沂南县,Yinan County,临沂市,Linyi,山东省,Shandong,中国,China,118.46138,35.55386,0
1497,郯城县,Tancheng County,临沂市,Linyi,山东省,Shandong,中国,China,118.33446,34.618134,0
1498,沂水县,Yishui County,临沂市,Linyi,山东省,Shandong,中国,China,118.6293609,35.78315815,0
1499,兰陵县,Lanling County,临沂市,Linyi,山东省,Shandong,中国,China,118.04575,34.85371,0
1500,费县,Fei County,临沂市,Linyi,山东省,Shandong,中国,China,117.956406,35.26440619,0
1501,平邑县,Pingyi County,临沂市,Linyi,山东省,Shandong,中国,China,117.6275431,35.50143025,0
1502,莒南县,Junan County,临沂市,Linyi,山东省,Shandong,中国,China,118.82428,35.182281,0
1503,蒙阴县,Mengyin County,临沂市,Linyi,山东省,Shandong,中国,China,117.9309285,35.70392406,0
1504,临沭县,Linshu County,临沂市,Linyi,山东省,Shandong,中国,China,118.64453,34.924881,0
1506,德州市,Dezhou,德州市,Dezhou,山东省,Shandong,中国,China,116.2794918,37.44600637,0
1507,乐陵市,Laoling,德州市,Dezhou,山东省,Shandong,中国,China,117.2055264,37.73741432,0
1508,禹城市,Yucheng City,德州市,Dezhou,山东省,Shandong,中国,China,116.6537175,36.94717869,0
1509,陵城区,Lingcheng District,德州市,Dezhou,山东省,Shandong,中国,China,116.5637597,37.33031269,0
1510,宁津县,"Ningjin County, Dezhou",德州市,Dezhou,山东省,Shandong,中国,China,116.7873851,37.64756041,0
1511,庆云县,Qingyun County,德州市,Dezhou,山东省,Shandong,中国,China,117.38357,37.775925,0
1512,临邑县,"Linyi County, Dezhou",德州市,Dezhou,山东省,Shandong,中国,China,116.8555557,37.18381373,0
1513,齐河县,Qihe County,德州市,Dezhou,山东省,Shandong,中国,China,116.75139,36.79348,0
1514,平原县,"Pingyuan County, Dezhou",德州市,Dezhou,山东省,Shandong,中国,China,116.4273202,37.16086533,0
1515,夏津县,XiajinCounty,德州市,Dezhou,山东省,Shandong,中国,China,116.00289,36.950279,0
1516,武城县,Wucheng County,德州市,Dezhou,山东省,Shandong,中国,China,116.07293,37.21315,0
1518,聊城市,Liaocheng,聊城市,Liaocheng,山东省,Shandong,中国,China,115.9717666,36.44737878,0
1519,临清市,Linqing,聊城市,Liaocheng,山东省,Shandong,中国,China,115.70152,36.846214,0
1520,阳谷县,Yanggu County,聊城市,Liaocheng,山东省,Shandong,中国,China,115.7755,36.115799,0
